,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,well_id,stadsdeel,buurt_code,well_type,well_neighbourhood,well_address,well_longitude,well_latitude,postal_code
12868,12868,12868,12868,118844,T,T96d,Point,96d - Gaasperdam Noord,"Renswoudestraat 56, Amsterdam",4.975331069435923,52.297298169003184,
12869,12869,12869,12869,118846,T,T94n,Point,94n - Bijlmermuseum Zuid,"Kruitberg 2010, Amsterdam",4.977893941104413,52.31759579393811,
12870,12870,12870,12870,118848,T,T96c,Point,96c - Holendrecht Oost,"Meerkerkdreef 27, Amsterdam",4.976765695028008,52.30133071601817,
12871,12871,12871,12871,118850,T,T98a,Point,98a - Dorp Driemond,"Burgemeester Kasteleinstraat 38, Amsterdam",5.015086436178536,52.30618281289046,
12872,12872,12872,12872,118851,M,M31a,Point,31a - Noordwestkwadrant Indische buurt Noord,"Djambistraat 46, Amsterdam",4.937984494026751,52.36459675088457,
12873,12873,12873,12873,118852,M,M31a,Point,31a - Noordwestkwadrant Indische buurt Noord,"Djambistraat 46, Amsterdam",4.93798248236999,52.36461435776472,
12874,12874,12874,12874,118853,M,M31a,Point,31a - Noordwestkwadrant Indische buurt Noord,"Djambistraat 46, Amsterdam",4.937984158750623,52.36463196463787,
12875,12875,12875,12875,118855,M,M56a,Point,56a - Linnaeusparkbuurt,"Linnaeushof 90, Amsterdam",4.932451578788458,52.35305474783338,
12876,12876,12876,12876,118857,M,M56a,Point,56a - Linnaeusparkbuurt,"Linnaeushof 90, Amsterdam",4.932432300411166,52.35304235835808,
12877,12877,12877,12877,118859,M,M56a,Point,56a - Linnaeusparkbuurt,"Linnaeushof 92, Amsterdam",4.932367089204491,52.353012152597934,
12878,12878,12878,12878,118861,M,M56a,Point,56a - Linnaeusparkbuurt,"Linnaeushof 90, Amsterdam",4.932407322339714,52.35302341576514,
12879,12879,12879,12879,118863,F,F87d,Point,87d - Delflandpleinbuurt West,"Overschiestraat 172, Amsterdam",4.838738590478898,52.3462014121925,
12880,12880,12880,12880,118865,F,F87d,Point,87d - Delflandpleinbuurt West,"Overschiestraat 172, Amsterdam",4.8385897278785714,52.34620059292675,
12881,12881,12881,12881,118869,M,M31a,Point,31a - Noordwestkwadrant Indische buurt Noord,"Madurastraat 119, Amsterdam",4.9385584867559364,52.364549867413615,
12882,12882,12882,12882,118970,F,F77c,Point,77c - Buurt 4 Oost,"Burgemeester De Vlugtlaan 191, Amsterdam",4.818401411175729,52.38188650529498,
12883,12883,12883,12883,118971,F,F77c,Point,77c - Buurt 4 Oost,"Burgemeester De Vlugtlaan 191, Amsterdam",4.8183997347950935,52.38190001226389,
12884,12884,12884,12884,118974,F,F76a,Point,76a - Buurt 3,"Johannes Poststraat 19, Amsterdam",4.835193380713464,52.38005934268948,
12885,12885,12885,12885,118975,F,F76a,Point,76a - Buurt 3,"Johannes Poststraat 19, Amsterdam",4.8351776227354994,52.38006220792303,
12886,12886,12886,12886,118983,E,E18b,Point,18b - Bellamybuurt Zuid,"Hasebroekstraat 88, Amsterdam",4.863033704459668,52.365774866496686,
12887,12887,12887,12887,119004,E,E18b,Point,18b - Bellamybuurt Zuid,"Hasebroekstraat 88, Amsterdam",4.8630442,52.3657626,
12888,12888,12888,12888,119005,E,E39c,Point,39c - Kolenkitbuurt Zuid,"Baas Gansendonckstraat 2, Amsterdam",4.8406898975372314,52.37704828881554,
12889,12889,12889,12889,119007,E,E39c,Point,39c - - Kolenkitbuurt Zuid,"Baas Gansendonckstraat 2, Amsterdam",4.8407113552093515,52.377076124402784,
12890,12890,12890,12890,119009,E,E39d,Point,39d - Kolenkitbuurt Noord,"De Schaapherderstraat 2, Amsterdam",4.842867851257325,52.379651658995286,
12891,12891,12891,12891,119011,E,E39d,Point,39d - Kolenkitbuurt Noord,"De Schaapherderstraat 2, Amsterdam",4.842867851257325,52.37964838441225,
12892,12892,12892,12892,119013,E,E39d,Point,39d - Kolenkitbuurt Noord,"De Schaapherderstraat 2, Amsterdam",4.842862486839295,52.37967130648858,
12893,12893,12893,12893,119015,E,E39d,Point,39d - Kolenkitbuurt Noord,"De Schaapherderstraat 2, Amsterdam",4.842862486839295,52.379664757325116,
12894,12894,12894,12894,119017,E,E39d,Point,39d - Kolenkitbuurt Noord,"Ferdinand Huyckstraat 1, Amsterdam",4.84274446964264,52.381822654113314,
12895,12895,12895,12895,119019,E,E37c,Point,37c - Bosleeuw,"Willem Leevendstraat 7, Amsterdam",4.846754372119904,52.38375533936222,
12896,12896,12896,12896,119021,E,E37c,Point,37c - Bosleeuw,"Sara Burgerhartstraat 78, Amsterdam",4.847057461738587,52.38365629232322,
12897,12897,12897,12897,119023,E,E37c,Point,37c - Bosleeuw,"Sara Burgerhartstraat 78, Amsterdam",4.846749007701874,52.38374060510603,
12898,12898,12898,12898,119025,E,E37d,Point,37d - Landlust Zuid,"Karel Doormanstraat 125, Amsterdam",4.8582181334495536,52.37939542213668,
12899,12899,12899,12899,119027,E,E37d,Point,,Karel Doormanstraat 125,4.8583264999999995,52.37935750000001,
12900,12900,12900,12900,119029,E,E37d,Point,37d - Landlust Zuid,"Karel Doormanstraat 125, Amsterdam",4.858198016881944,52.379390510233456,
12901,12901,12901,12901,119031,E,E37f,Point,37f - Gibraltarbuurt,"Gibraltarstraat 20, Amsterdam",4.852934181690217,52.38352286496903,
12902,12902,12902,12902,119033,E,E75c,Point,75c - De Wester Quartier,"Van Kinsbergenstraat 55, Amsterdam",4.859238713979722,52.36864318580568,
12903,12903,12903,12903,119035,E,E75c,Point,75c - De Wester Quartier,"Van Kinsbergenstraat 55, Amsterdam",4.859238713979722,52.36862148628024,
12904,12904,12904,12904,119037,M,M27b,Point,27b - Weesperzijde Midden/Zuid,"Weesperzijde 76, Amsterdam",4.90992307662964,52.353410363011434,
12905,12905,12905,12905,119039,M,M27b,Point,27b - Weesperzijde Midden/Zuid,"Weesperzijde 76, Amsterdam",4.909912347793579,52.35340462908596,
12906,12906,12906,12906,119041,M,M30a,Point,30a - Transvaalbuurt West,"Transvaalkade 131, Amsterdam",4.9175459146499625,52.35065062061594,
12907,12907,12907,12907,119043,M,M30b,Point,30b - Transvaalbuurt Oost,"Transvaalkade 37, Amsterdam",4.924877732992173,52.35393214711605,
12908,12908,12908,12908,119045,M,M30a,Point,30a - Transvaalbuurt West,"Krugerplein 16, Amsterdam",4.919930398464204,52.35408040803765,
12909,12909,12909,12909,119047,M,M30a,Point,30a - Transvaalbuurt West,"Tugelaweg 75, Amsterdam",4.918629527091981,52.35512804976799,
12910,12910,12910,12910,119049,M,M30a,Point,30a - Transvaalbuurt West,"Tugelaweg 75, Amsterdam",4.918664395809174,52.35514934637129,
12911,12911,12911,12911,119051,M,M30b,Point,30b - Transvaalbuurt Oost,"Tugelaweg 59, Amsterdam",4.920799434185028,52.35579643057766,
12912,12912,12912,12912,119053,M,M30a,Point,30a - Transvaalbuurt West,"Joubertstraat 15, Amsterdam",4.9169155955314645,52.35327848253726,
12913,12913,12913,12913,119055,M,M30a,Point,30a - Transvaalbuurt West,"Joubertstraat 15, Amsterdam",4.91690754890442,52.353306333104925,
12914,12914,12914,12914,119057,F,F76a,Point,76a - Buurt 3,"Slotermeerlaan 150, Amsterdam",4.822204113006593,52.38271083213104,
12915,12915,12915,12915,119059,F,F77a,Point,77a - Slotermeer Zuid,"Burgemeester Rendorpstraat 60, Amsterdam",4.828080832958221,52.375995435780275,
12916,12916,12916,12916,119061,F,F77a,Point,77a - Slotermeer Zuid,"Arthur van Schendelstraat 18, Amsterdam",4.828636050224305,52.37620420723423,
12917,12917,12917,12917,119063,F,F77a,Point,77a - Slotermeer Zuid,"Burgemeester Rendorpstraat 60, Amsterdam",4.8280298709869385,52.37600116677454,
12918,12918,12918,12918,119065,F,F86b,Point,86b - Overtoomse Veld Zuid,"August Allebéplein 1, Amsterdam",4.839075207710267,52.36334613821342,
12919,12919,12919,12919,119067,F,F86b,Point,86b - Overtoomse Veld Zuid,"Postjesweg 179, Amsterdam",4.839230775833131,52.36382603913707,
12920,12920,12920,12920,119069,F,F86b,Point,86b - Overtoomse Veld Zuid,"Postjesweg 179, Amsterdam",4.839112758636475,52.36380802247303,
12921,12921,12921,12921,119071,F,F86b,Point,86b - Overtoomse Veld Zuid,"Postjesweg 179, Amsterdam",4.839193224906922,52.36380474671513,
12922,12922,12922,12922,119073,F,F89c,Point,89c - Staalmanbuurt,"Henri Dunantstraat 10, Amsterdam",4.831648170948029,52.34847153931741,
12923,12923,12923,12923,119075,F,F89c,Point,89c - Staalmanbuurt,"Henri Dunantstraat 12, Amsterdam",4.831666946411134,52.3484076398236,
12924,12924,12924,12924,119077,F,F89c,Point,89c - Staalmanbuurt,"Emilie Knappertstraat 16, Amsterdam",4.828882813453675,52.35001820658122,
12925,12925,12925,12925,119079,F,F82c,Point,82c - Zuidwestkwadrant Osdorp Noord,"Ekingenstraat 11, Amsterdam",4.7967875003814715,52.35664663567666,
12926,12926,12926,12926,119081,F,F82b,Point,82b - Osdorp Midden Zuid,"Borrendammehof 31, Amsterdam",4.7945451736450195,52.357566444160156,
12927,12927,12927,12927,119083,F,F82b,Point,82b - Osdorp Midden Zuid,"Borrendammehof 32, Amsterdam",4.795154035091401,52.357840826776936,
12928,12928,12928,12928,119085,F,F82b,Point,82b - Osdorp Midden Zuid,"Borrendammehof 32, Amsterdam",4.7945545613765725,52.35759306344387,
12929,12929,12929,12929,119087,F,F82b,Point,82b - Osdorp Midden Zuid,"Botteskerksingel 30, Amsterdam",4.791447222232819,52.35896864429625,
12930,12930,12930,12930,119089,F,F82a,Point,82a - Osdorp Midden Noord,"Saaftingestraat 274, Amsterdam",4.789711833000184,52.36218321674427,
12931,12931,12931,12931,119091,F,F83a,Point,83a - De Punt,"Waterschapstraat 1, Amsterdam",4.786742627620698,52.358222502449436,
12932,12932,12932,12932,119093,F,F83a,Point,83a - De Punt,"Waterschapstraat 1, Amsterdam",4.786702394485474,52.35823642617773,
12933,12933,12933,12933,119095,F,F78a,Point,78a - Buurt 6,"Mendes da Costahof 32, Amsterdam",4.798687845468522,52.376563619307575,
12934,12934,12934,12934,119097,F,F78a,Point,78a - Buurt 6,"Mendes da Costahof 32, Amsterdam",4.798683822155,52.37656198190157,
12935,12935,12935,12935,119099,F,F78c,Point,78c - Buurt 8,"Albardakade 5, Amsterdam",4.802666383911856,52.378105987222966,
12936,12936,12936,12936,119101,F,F86b,Point,86b - Overtoomse Veld Zuid,"Derkinderenstraat 44, Amsterdam",4.8408374190330505,52.35982288343342,
12937,12937,12937,12937,119103,F,F81a,Point,81a - Wildeman,"Notweg 30, Amsterdam",4.800998568534852,52.36363604485549,
12938,12938,12938,12938,119105,F,F76b,Point,76b - Buurt 2,"Theodorus Dobbestraat 52, Amsterdam",4.833297729492188,52.37923742231022,
12939,12939,12939,12939,119128,N,N70b,Point,70b - Banne Zuidoost,"Statenjachtstraat 2, Amsterdam",4.919003695249558,52.406715974890396,
12940,12940,12940,12940,119130,N,N70b,Point,70b - Banne Zuidoost,"Statenjachtstraat 2, Amsterdam",4.918987601995469,52.40671127056286,
12941,12941,12941,12941,119132,N,N70b,Point,70b - Banne Zuidoost,"Statenjachtstraat 2, Amsterdam",4.919011741876603,52.406708611594894,
12942,12942,12942,12942,119134,N,N70b,Point,70b - Banne Zuidoost,"Statenjachtstraat 2, Amsterdam",4.91900034248829,52.40669593036088,
12943,12943,12943,12943,119136,N,N70b,Point,70b - Banne Zuidoost,"Statenjachtstraat 384, Amsterdam",4.9181386828422555,52.40622835844478,
12944,12944,12944,12944,119138,N,N70b,Point,70b - Banne Zuidoost,"Statenjachtstraat 384, Amsterdam",4.918160811066628,52.406247175957915,
12945,12945,12945,12945,119140,N,N70b,Point,70b - Banne Zuidoost,"Statenjachtstraat 384, Amsterdam",4.918178245425223,52.40623694904958,
12946,12946,12946,12946,119142,N,N70b,Point,70b - Banne Zuidoost,"Statenjachtstraat 186, Amsterdam",4.918885678052903,52.405838915935576,
12947,12947,12947,12947,119150,N,N70b,Point,70b - Banne Zuidoost,"Statenjachtstraat 186, Amsterdam",4.918912164866925,52.405851801955954,
12948,12948,12948,12948,119153,N,N70b,Point,70b - Banne Zuidoost,"Statenjachtstraat 186, Amsterdam",4.9189359694719315,52.40586571067213,
12949,12949,12949,12949,119156,E,E39d,Point,39d - Kolenkitbuurt Noord,"Jan van Schaffelaarplantsoen 8, Amsterdam",4.842654615640641,52.3788649334352,
12950,12950,12950,12950,119158,E,E39d,Point,39d - Kolenkitbuurt Noord,"Jan van Schaffelaarplantsoen 8, Amsterdam",4.842662662267687,52.37889194921753,
12951,12951,12951,12951,119161,N,N70b,Point,70b - Banne Zuidoost,"Statenjachtstraat 215, Amsterdam",4.916424751281738,52.40604918259129,
12952,12952,12952,12952,119163,N,N70b,Point,70b - Banne Zuidoost,"Statenjachtstraat 215, Amsterdam",4.916450902819634,52.40603077407197,
12953,12953,12953,12953,119164,E,E39d,Point,39d - Kolenkitbuurt Noord,"Jan van Schaffelaarplantsoen 8, Amsterdam",4.8426613211631775,52.3788821252986,
12954,12954,12954,12954,119166,N,N70b,Point,70b - Banne Zuidoost,"Kustvaarderstraat 4, Amsterdam",4.916654080152512,52.40502442999411,
12955,12955,12955,12955,119168,N,N70b,Point,70b - Banne Zuidoost,"Kustvaarderstraat 4, Amsterdam",4.916659444570542,52.40503997532111,
12956,12956,12956,12956,119170,E,E39d,Point,39d - Kolenkitbuurt Noord,"Jan van Schaffelaarplantsoen 8, Amsterdam",4.842670038342477,52.37890995972989,
12957,12957,12957,12957,119172,E,E39c,Point,39c - Kolenkitbuurt Zuid,"Ernest Staesstraat 41, Amsterdam",4.840417653322222,52.37672244740122,
12958,12958,12958,12958,119174,E,E39c,Point,39c - Kolenkitbuurt Zuid,"Ernest Staesstraat 41, Amsterdam",4.840449839830399,52.37671835390082,
12959,12959,12959,12959,119176,N,N70b,Point,70b - Banne Zuidoost,"Koopvaardersplantsoen 33, Amsterdam",4.915472567081451,52.40485977191797,
12960,12960,12960,12960,119178,N,N65d,Point,65d - De Bongerd,Elstarstraat 2-126,4.905546382069589,52.40733223746104,
12961,12961,12961,12961,119180,N,N70b,Point,70b - Banne Zuidoost,"Koopvaardersplantsoen 55, Amsterdam",4.914773851633073,52.40411338244746,
12962,12962,12962,12962,119182,N,N70b,Point,70b - Banne Zuidoost,"Koopvaardersplantsoen 55, Amsterdam",4.914806708693505,52.404103564140605,
12963,12963,12963,12963,119184,N,N70b,Point,70b - Banne Zuidoost,"Koopvaardersplantsoen 55, Amsterdam",4.914793968200684,52.40414365554643,
12964,12964,12964,12964,119187,F,F76a,Point,76a - Buurt 3,"Johannes Poststraat 13, Amsterdam",4.836025200784207,52.37992754174629,
12965,12965,12965,12965,119188,F,F76a,Point,76a - Buurt 3,"Johannes Poststraat 13, Amsterdam",4.8359980434179315,52.37993368155052,
12966,12966,12966,12966,119189,F,F76a,Point,76a - Buurt 3,"Johannes Poststraat 13, Amsterdam",4.835968539118769,52.379939821353894,
12967,12967,12967,12967,119212,N,N74c,Point,74c - Elzenhagen Noord,"Gerrit Bronkepad 3, Amsterdam",4.933789372444154,52.4047556586061,
12968,12968,12968,12968,119214,N,N74c,Point,74c - Elzenhagen Noord,"Gerrit Bronkepad 3, Amsterdam",4.93363916873932,52.404716385937434,
12969,12969,12969,12969,119216,N,N74c,Point,74c - Elzenhagen Noord,"Gerrit Bronkepad 3, Amsterdam",4.933617711067201,52.404695113227284,
12970,12970,12970,12970,119238,T,T93e,Point,93e - Amsterdamse Poort,"Anton de Komplein 166, Amsterdam",4.955841111950577,52.315703042000465,
12971,12971,12971,12971,119240,T,T93d,Point,93d - F-buurt,"Janusz Korczakstraat 73, Amsterdam",4.9565565912053,52.319137999830865,
12972,12972,12972,12972,119242,M,M34c,Point,34c - Zeeburgereiland Zuidoost,"Zuiderzeeweg 4, Amsterdam",4.9641523137688655,52.369477995303896,
12973,12973,12973,12973,119244,T,T98a,Point,98a - Dorp Driemond,"Seizoenenhof 12, Amsterdam",5.017043086700141,52.30727929863257,
12974,12974,12974,12974,119246,T,T93d,Point,93d - F-buurt,"Claus van Amsbergstraat 15, Amsterdam",4.954340080730617,52.317143051408785,
12975,12975,12975,12975,119248,T,T94j,Point,94j - G-buurt Oost,"Garstkamp 44, Amsterdam",4.981536003760994,52.32553008266779,
12976,12976,12976,12976,119250,M,M34c,Point,34c - Zeeburgereiland Zuidoost,"Zuiderzeeweg 100, Amsterdam",4.96521610300988,52.369319646532404,
12977,12977,12977,12977,119252,M,M34c,Point,34c - Zeeburgereiland Zuidoost,"Zuiderzeeweg 100, Amsterdam",4.96520336251706,52.3693288568515,
12978,12978,12978,12978,119254,T,T93f,Point,93f - Hoptille,"Karspeldreef 15, Amsterdam",4.953048597089946,52.30728370606169,
12979,12979,12979,12979,119256,T,T93f,Point,93f - Hoptille,"Karspeldreef 15, Amsterdam",4.9530873214826,52.30729508337666,
12980,12980,12980,12980,119258,T,T93f,Point,93f - Hoptille,"Karspeldreef 15, Amsterdam",4.953155885450543,52.30732029795615,
12981,12981,12981,12981,119260,T,T93f,Point,93f - Hoptille,"Karspeldreef 15, Amsterdam",4.95311028789729,52.3073067681836,
12982,12982,12982,12982,119262,T,T93f,Point,93f - Hoptille,"Karspeldreef 15, Amsterdam",4.953131745569409,52.30731209809447,
12983,12983,12983,12983,119264,T,T93f,Point,93f - Hoptille,"Karspeldreef 15, Amsterdam",4.953176672570408,52.307328089424885,
12984,12984,12984,12984,119290,T,T96b,Point,96b - Reigersbos Noord,"Ommerenhof 19, Amsterdam",4.966005301102996,52.29452532595272,
12985,12985,12985,12985,119296,K,K47g,Point,47g - Harmoniehofbuurt,"Hobbemakade 93, Amsterdam",4.885659277406377,52.35138919014248,
12986,12986,12986,12986,119300,K,K47g,Point,47g - Harmoniehofbuurt,"Hobbemakade 93, Amsterdam",4.88566866497422,52.35140101890218,
12987,12987,12987,12987,119303,K,K47g,Point,47g - Harmoniehofbuurt,"Hobbemakade 93, Amsterdam",4.885645397007466,52.35139665274007,
12988,12988,12988,12988,119317,B,B10f,Point,,nieuwzeelandweg 45,4.800193905830384,52.40125452646818,
12989,12989,12989,12989,119318,N,N68e,Point,68e - Markengouw Zuid,"IJsselmeerstraat 61, Amsterdam",4.962177872657777,52.38913383289428,
12990,12990,12990,12990,119328,N,N68e,Point,68e - Markengouw Zuid,"IJsselmeerstraat 61, Amsterdam",4.962246268987657,52.389161660863024,
12991,12991,12991,12991,119331,T,T96b,Point,96b - Reigersbos Noord,"Ophemerthof 162, Amsterdam",4.964398050215096,52.29505714529731,
12992,12992,12992,12992,119335,N,N68e,Point,68e - Markengouw Zuid,"IJsselmeerstraat 61, Amsterdam",4.962295889854432,52.38917475637165,
12993,12993,12993,12993,119337,E,E37f,Point,37f - Gibraltarbuurt,"Bos en Lommerweg 75, Amsterdam",4.856022745370866,52.38273211544036,
12994,12994,12994,12994,119339,N,N68e,Point,68e - Markengouw Zuid,"IJsselmeerstraat 61, Amsterdam",4.962332099676133,52.38918416876606,
12995,12995,12995,12995,119343,N,N68e,Point,68e - Markengouw Zuid,"IJsselmeerstraat 86, Amsterdam",4.964081570506097,52.38964128133186,
12996,12996,12996,12996,119344,T,T96b,Point,96b - Reigersbos Noord,"Opheusdenhof 357, Amsterdam",4.96338484575972,52.29570551909261,
12997,12997,12997,12997,119370,A,A06g,Point,06g - Elandsgrachtbuurt,"Rozengracht 99, Amsterdam",4.880024492740632,52.37312984549612,
12998,12998,12998,12998,119372,B,B10f,Point,,nieuwzeelandweg 45,4.800266325473786,52.40127007312356,
12999,12999,12999,12999,119374,B,B10f,Point,,nieuwzeelandweg 45,4.800255596637727,52.40126352716404,
13000,13000,13000,13000,119378,T,T94j,Point,94j - G-buurt Oost,"Garstkamp 44, Amsterdam",4.981258437037469,52.32564781257062,
13001,13001,13001,13001,119380,T,T94j,Point,94j - G-buurt Oost,"Garstkamp 44, Amsterdam",4.981223233044148,52.32563223928263,
13002,13002,13002,13002,119413,K,K44d,Point,44d - Aalsmeerwegbuurt Oost,"Generaal Vetterstraat 23, Amsterdam",4.847717285156251,52.345695922330684,
13003,13003,13003,13003,119414,T,T94c,Point,94c - Bijlmermuseum Noord,"Grubbehoeve 114, Amsterdam",4.976383501198144,52.321651337060786,
13004,13004,13004,13004,119434,T,T93a,Point,93a - Venserpolder West,"Berthold Brechtstraat 5, Amsterdam",4.947952693328262,52.31775389895332,
13005,13005,13005,13005,119481,K,K48e,Point,48e - IJsbaanpad e.o.,"Jachthavenweg 4, Amsterdam",4.84869696199894,52.34026174612899,
13006,13006,13006,13006,119483,K,K48e,Point,48e - IJsbaanpad e.o.,"Jachthavenweg 4, Amsterdam",4.848716408014298,52.340271168949954,
13007,13007,13007,13007,119501,T,T96b,Point,96b - Reigersbos Noord,"Opheusdenhof 198, Amsterdam",4.962810350116341,52.296441233459426,
13008,13008,13008,13008,119502,T,T96b,Point,96b - Reigersbos Noord,"Opheusdenhof 170, Amsterdam",4.962383040692657,52.29710394006307,
13009,13009,13009,13009,119504,T,T96b,Point,96b - Reigersbos Noord,"Opheusdenhof 146, Amsterdam",4.963339101523162,52.297465904211904,
13010,13010,13010,13010,119512,B,B10f,Point,,nieuwzeelandweg 45,4.800266325473786,52.40128480152888,
13011,13011,13011,13011,119516,A,A09b,Point,09b - Kattenburg,"Bijltjespad 14, Amsterdam",4.916778802871705,52.37150538260269,
13012,13012,13012,13012,119518,B,B10f,Point,,nieuwzeelandweg 45,4.8002609610557565,52.40128152855033,
13013,13013,13013,13013,119520,B,B10f,Point,,nieuwzeelandweg 45,4.800242185592652,52.40128480152888,
13014,13014,13014,13014,119524,B,B10f,Point,,nieuwzeelandweg 45,4.800289124250413,52.40131589481281,
13015,13015,13015,13015,119537,M,M34c,Point,34c - Zeeburgereiland Zuidoost,"Zuiderzeeweg 6, Amsterdam",4.964887825772167,52.369319937603464,
13016,13016,13016,13016,119539,M,M27b,Point,27a - Swammerdambuurt,"Eerste Oosterparkstraat 99, Amsterdam",4.9101053830236205,52.35616315968144,
13017,13017,13017,13017,119541,M,M27b,Point,27a - Swammerdambuurt,"Eerste Oosterparkstraat 99, Amsterdam",4.910132100339978,52.35617131129778,
13018,13018,13018,13018,119543,M,M27b,Point,27a - Swammerdambuurt,"Eerste Oosterparkstraat 99, Amsterdam",4.910168477799743,52.3561795021069,
13019,13019,13019,13019,119545,M,M34c,Point,34c - Zeeburgereiland Zuidoost,"Zuiderzeeweg 100, Amsterdam",4.965136977843941,52.369349329373655,
13020,13020,13020,13020,119547,T,T97a,Point,97a - Gein Noordwest,"Wisseloordplein 12, Amsterdam",4.987734630703927,52.29751782469842,
13021,13021,13021,13021,119549,E,E14f,Point,14f - Buyskade e.o.,"Van der Palmkade 203, Amsterdam",4.873396754264832,52.38093691409441,
13022,13022,13022,13022,119551,E,E14f,Point,14f - Buyskade e.o.,"Van der Palmkade 203, Amsterdam",4.873410165309907,52.38093609547248,
13023,13023,13023,13023,119571,E,E39c,Point,39c - Kolenkitbuurt Zuid,"De Leeuw van Vlaanderenstraat 41, Amsterdam",4.842151701450349,52.37748219450406,
13024,13024,13024,13024,119573,E,E39c,Point,39c - Kolenkitbuurt Zuid,"De Leeuw van Vlaanderenstraat 41, Amsterdam",4.84224557876587,52.37746254603674,
13025,13025,13025,13025,119577,K,K47e,Point,47e - Banpleinbuurt,"J.J. Viottastraat 34, Amsterdam",4.872157573699951,52.35308598548653,
13026,13026,13026,13026,119585,K,K47e,Point,47e - Banpleinbuurt,"Reijnier Vinkeleskade 69, Amsterdam",4.875113368034364,52.35214314739708,
13027,13027,13027,13027,119587,K,K47e,Point,47e - Banpleinbuurt,"Reijnier Vinkeleskade 69, Amsterdam",4.875161647796632,52.35213331752825,
13028,13028,13028,13028,119594,K,K47c,Point,47c - Concertgebouwbuurt,"Van Eeghenstraat 2, Amsterdam",4.877585023641587,52.358745867808345,
13029,13029,13029,13029,119639,K,K47d,Point,47d - Cornelis Schuytbuurt,"Valeriusstraat 3, Amsterdam",4.87357646226883,52.35539343747593,
13030,13030,13030,13030,119643,K,K53a,Point,53a - IJselbuurt West,"Waalstraat 26, Amsterdam",4.9000447,52.3474202,
13031,13031,13031,13031,119645,K,K53a,Point,53a - IJselbuurt West,"Waalstraat 26, Amsterdam",4.9000424,52.3474366,
13032,13032,13032,13032,119647,K,K53a,Point,53a - IJselbuurt West,"Waalstraat 26, Amsterdam",4.9000406,52.3474527,
13033,13033,13033,13033,119649,K,K53a,Point,53a - IJselbuurt West,"Waalstraat 26, Amsterdam",4.9000387000000005,52.3474686,
13034,13034,13034,13034,119656,K,K47f,Point,47f - Hondecoeterbuurt,"Bronckhorststraat 5, Amsterdam",4.881239533424378,52.35301390126882,
13035,13035,13035,13035,119659,K,K47f,Point,47f - Hondecoeterbuurt,"Bronckhorststraat 10, Amsterdam",4.881262332201005,52.35301963524499,
13036,13036,13036,13036,119686,F,F81e,Point,81e - Osdorp Zuidoost,"Prof. R. Casimirstraat 34, Amsterdam",4.808536699999999,52.3516571,
13037,13037,13037,13037,119687,F,F81e,Point,81e - Osdorp Zuidoost,"Prof. R. Casimirstraat 34, Amsterdam",4.8085542000000006,52.3516387,
13038,13038,13038,13038,119688,F,F81e,Point,81e - Osdorp Zuidoost,"Prof. R. Casimirstraat 34,  Amsterdam",4.808561056852342,52.35166619145035,
13039,13039,13039,13039,119720,K,K47a,Point,47a - Johannnes Vermeerbuurt,"Johannes Vermeerplein 1, Amsterdam",4.88387480378151,52.35571861715525,
13040,13040,13040,13040,119740,M,M27b,Point,27a - Swammerdambuurt,"Eerste Oosterparkstraat 99, Amsterdam",4.910213404800744,52.35619117400725,
13041,13041,13041,13041,119752,E,E37a,Point,37a - Bedrijventerrein Landlust,"Nieuwpoortstraat 94, Amsterdam",4.856944,52.384126,
13042,13042,13042,13042,119754,E,E37a,Point,37a - Bedrijventerrein Landlust,"Nieuwpoortstraat 94, Amsterdam",4.8569195,52.3841256,
13043,13043,13043,13043,119756,E,E37f,Point,37f - Gibraltarbuurt,"Nieuwpoortstraat 107, Amsterdam",4.8565165,52.3839841,
13044,13044,13044,13044,119758,E,E37f,Point,37f - Gibraltarbuurt,"Nieuwpoortstraat 107, Amsterdam",4.8565414,52.3839845,
13045,13045,13045,13045,119797,M,M55h,Point,55h - Tuindorp Frankendael,"Robert Kochplantsoen 18, Amsterdam",4.9368237680755565,52.34726884578232,
13046,13046,13046,13046,119807,M,M27b,Point,27b - Weesperzijde Midden/Zuid,"Oetgensdwarsstraat 4, Amsterdam",4.910025587305427,52.35593462905377,
13047,13047,13047,13047,119829,M,M34c,Point,34c - Zeeburgereiland Zuidoost,"Zuiderzeeweg 2, Amsterdam",4.9638810753822336,52.3689973369311,
13048,13048,13048,13048,119865,F,F11d,Point,11d - Sloterdijk III West,Wolves hoek Westpoortweg overzijde Shell tankstation,4.801032766699791,52.3979799923785,
13049,13049,13049,13049,119866,F,F11d,Point,11d - Sloterdijk III West,Wolves hoek Westpoortweg overzijde Shell tankstation,4.801022037863731,52.397971195589285,
13050,13050,13050,13050,119869,F,F11d,Point,11d - Sloterdijk III West,Wolves hoek Westpoortweg overzijde Shell tankstation,4.8010139912366885,52.39796321710457,
13051,13051,13051,13051,119880,E,E37c,Point,37c - Bosleeuw,"Admiraal De Ruijterweg 535, Amsterdam",4.847191572189332,52.38444702529969,
13052,13052,13052,13052,119882,E,E37c,Point,37c - Bosleeuw,"Leeuwendalersweg 4, Amsterdam",4.850068241357804,52.38028610488224,
13053,13053,13053,13053,119886,E,E37c,Point,37c - Bosleeuw,"Leeuwendalersweg 4, Amsterdam",4.850080311298371,52.38027873717586,
